Receptor_Ath_clean,Ligand_Ath_clean,Ligand_Ath,Receptor_Ath,source,Organism,Ligand_Ptr,Receptor_Ptr,Ligand_Mapped,Receptor_Mapped,Both_Mapped,Ligand_Identity,Ligand_Coverage,Ligand_Evalue,Ligand_Bitscore,Receptor_Identity,Receptor_Coverage,Receptor_Evalue,Receptor_Bitscore
AT2G25790,AT1G69588,AT1G69588,AT2G25790,literature,Arabidopsis thaliana,,Potri.006G237400,FALSE,TRUE,FALSE,,,,,56.352,99,0,1033
AT2G26180,AT1G06225,AT1G06225,AT2G26180,IntAct,Arabidopsis thaliana,Potri.013G119100,Potri.006G226600,TRUE,TRUE,TRUE,42.857,100,1.27e-14,63.2,65.297,99,0,521
AT2G26180,AT1G06225,AT1G06225,AT2G26180,BIOGRID,Arabidopsis thaliana,Potri.013G119100,Potri.006G226600,TRUE,TRUE,TRUE,42.857,100,1.27e-14,63.2,65.297,99,0,521
AT2G26180,AT1G69970,AT1G69970,AT2G26180,IntAct,Arabidopsis thaliana,,Potri.006G226600,FALSE,TRUE,FALSE,,,,,65.297,99,0,521
AT2G26180,AT1G69970,AT1G69970,AT2G26180,BIOGRID,Arabidopsis thaliana,,Potri.006G226600,FALSE,TRUE,FALSE,,,,,65.297,99,0,521
AT2G26180,AT3G22060,AT3G22060,AT2G26180,IntAct,Arabidopsis thaliana,Potri.007G120500,Potri.006G226600,TRUE,TRUE,TRUE,58.4,98,4.07e-95,279,65.297,99,0,521
AT2G26300,AT2G06850,AT2G06850,AT2G26300,BIOGRID,Arabidopsis thaliana,Potri.001G071000,Potri.018G048600,TRUE,TRUE,TRUE,77.027,99,2.04e-177,491,85.455,100,0,684
AT2G26300,AT5G24090,AT5G24090,AT2G26300,interactome2.0,Arabidopsis thaliana,Potri.015G024200,Potri.018G048600,TRUE,TRUE,TRUE,74.91,92,3.15e-155,436,85.455,100,0,684
AT2G26330,AT1G34245,AT1G34245,AT2G26330,STRING,Arabidopsis thaliana,Potri.013G116600,Potri.006G220100,TRUE,TRUE,TRUE,51.402,88,1.42e-30,106,81.347,98,0,1617
AT2G26330,AT1G34245,AT1G34245,AT2G26330,BIOGRID,Arabidopsis thaliana,Potri.013G116600,Potri.006G220100,TRUE,TRUE,TRUE,51.402,88,1.42e-30,106,81.347,98,0,1617
AT2G26330,AT1G34245,AT1G34245,AT2G26330,literature,Arabidopsis thaliana,Potri.013G116600,Potri.006G220100,TRUE,TRUE,TRUE,51.402,88,1.42e-30,106,81.347,98,0,1617
AT2G26330,AT2G20875,AT2G20875,AT2G26330,STRING,Arabidopsis thaliana,Potri.013G136100,Potri.006G220100,TRUE,TRUE,TRUE,57.759,95,2.42e-36,120,81.347,98,0,1617
AT2G26330,AT2G20875,AT2G20875,AT2G26330,BIOGRID,Arabidopsis thaliana,Potri.013G136100,Potri.006G220100,TRUE,TRUE,TRUE,57.759,95,2.42e-36,120,81.347,98,0,1617
AT2G26330,AT2G20875,AT2G20875,AT2G26330,literature,Arabidopsis thaliana,Potri.013G136100,Potri.006G220100,TRUE,TRUE,TRUE,57.759,95,2.42e-36,120,81.347,98,0,1617
AT2G26330,AT2G30370,AT2G30370,AT2G26330,literature,Arabidopsis thaliana,,Potri.006G220100,FALSE,TRUE,FALSE,,,,,81.347,98,0,1617
AT2G26330,AT3G22820,AT3G22820,AT2G26330,literature,Arabidopsis thaliana,Potri.008G157300,Potri.006G220100,TRUE,TRUE,TRUE,82.258,57,2.1e-33,112,81.347,98,0,1617
AT2G26330,AT4G12970,AT4G12970,AT2G26330,literature,Arabidopsis thaliana,Potri.002G249901,Potri.006G220100,TRUE,TRUE,TRUE,54.455,86,1.99e-33,112,81.347,98,0,1617
AT2G26330,AT4G14723,AT4G14723,AT2G26330,literature,Arabidopsis thaliana,Potri.008G157300,Potri.006G220100,TRUE,TRUE,TRUE,83.607,55,7.75e-34,114,81.347,98,0,1617
AT2G26420,AT1G12560,AT1G12560,AT2G26420,STRING,Arabidopsis thaliana,Potri.001G112901,Potri.004G139900,TRUE,TRUE,TRUE,65.314,100,1.39e-130,371,60.184,100,0,860
AT2G26420,AT1G58250,AT1G58250,AT2G26420,STRING,Arabidopsis thaliana,Potri.002G110700,Potri.004G139900,TRUE,TRUE,TRUE,65.903,100,0,3525,60.184,100,0,860
AT2G26730,AT1G24140,AT1G24140,AT2G26730,orthologs,Arabidopsis thaliana,Potri.012G104600,Potri.018G074300,TRUE,TRUE,TRUE,60.119,87,1.18e-141,408,74.615,98,0,922
AT2G26730,AT1G59970,AT1G59970,AT2G26730,orthologs,Arabidopsis thaliana,Potri.015G103900,Potri.018G074300,TRUE,TRUE,TRUE,56.215,94,4.79e-137,395,74.615,98,0,922
AT2G26730,AT1G70170,AT1G70170,AT2G26730,orthologs,Arabidopsis thaliana,Potri.012G104600,Potri.018G074300,TRUE,TRUE,TRUE,57.418,96,7.54e-140,403,74.615,98,0,922
AT2G27080,AT1G35140,AT1G35140,AT2G27080,STRING,Arabidopsis thaliana,Potri.005G163700,Potri.009G158900,TRUE,TRUE,TRUE,67.702,100,2.95e-156,440,54.965,100,3.66e-104,304
AT2G27370,AT2G28670,AT2G28670,AT2G27370,STRING,Arabidopsis thaliana,Potri.008G049200,Potri.009G160000,TRUE,TRUE,TRUE,65.587,55,3.68e-97,295,57.919,99,8.86e-63,196
AT2G27370,AT3G05950,AT3G05950,AT2G27370,STRING,Arabidopsis thaliana,Potri.013G051700,Potri.009G160000,TRUE,TRUE,TRUE,73.094,96,3.29e-111,318,57.919,99,8.86e-63,196
AT2G27370,AT3G11210,AT3G11210,AT2G27370,STRING,Arabidopsis thaliana,Potri.008G068000,Potri.009G160000,TRUE,TRUE,TRUE,74.708,100,6.29e-150,419,57.919,99,8.86e-63,196
AT2G27810,AT4G00190,AT4G00190,AT2G27810,STRING,Arabidopsis thaliana,Potri.014G067100,Potri.009G148600,TRUE,TRUE,TRUE,52.556,99,3.28e-171,492,74.345,100,0,1045
AT2G27810,AT5G61680,AT5G61680,AT2G27810,STRING,Arabidopsis thaliana,Potri.012G113433,Potri.009G148600,TRUE,TRUE,TRUE,52.222,98,5.68e-135,389,74.345,100,0,1045
AT2G28960,AT1G14700,AT1G14700,AT2G28960,IntAct,Arabidopsis thaliana,Potri.008G139125,Potri.019G094600,TRUE,TRUE,TRUE,67.823,86,2.67e-169,476,41.95,96,0,622
AT2G29940,AT2G27380,AT2G27380,AT2G29940,STRING,Arabidopsis thaliana,,Potri.001G251100,FALSE,TRUE,FALSE,,,,,74.757,100,0,2180
AT2G31680,AT2G15230,AT2G15230,AT2G31680,STRING,Arabidopsis thaliana,Potri.009G094900,Potri.002G231800,TRUE,TRUE,TRUE,65.414,99,0,564,85.321,99,1.34e-133,374
AT2G31680,AT5G12370,AT5G12370,AT2G31680,STRING,Arabidopsis thaliana,Potri.014G090100,Potri.002G231800,TRUE,TRUE,TRUE,84.352,98,0,1354,85.321,99,1.34e-133,374
AT2G31880,AT1G24140,AT1G24140,AT2G31880,orthologs,Arabidopsis thaliana,Potri.012G104600,Potri.012G090500,TRUE,TRUE,TRUE,60.119,87,1.18e-141,408,66.023,97,0,842
AT2G31880,AT1G59970,AT1G59970,AT2G31880,orthologs,Arabidopsis thaliana,Potri.015G103900,Potri.012G090500,TRUE,TRUE,TRUE,56.215,94,4.79e-137,395,66.023,97,0,842
AT2G31880,AT1G68765,AT1G68765,AT2G31880,STRING,Arabidopsis thaliana,Potri.010G131500,Potri.012G090500,TRUE,TRUE,TRUE,45.455,81,2.13e-11,55.1,66.023,97,0,842
AT2G31880,AT1G70170,AT1G70170,AT2G31880,orthologs,Arabidopsis thaliana,Potri.012G104600,Potri.012G090500,TRUE,TRUE,TRUE,57.418,96,7.54e-140,403,66.023,97,0,842
AT2G31880,AT2G25110,AT2G25110,AT2G31880,STRING,Arabidopsis thaliana,Potri.006G263200,Potri.012G090500,TRUE,TRUE,TRUE,75.463,99,1.35e-124,352,66.023,97,0,842
AT2G32010,AT1G69588,AT1G69588,AT2G32010,STRING,Arabidopsis thaliana,,Potri.008G155700,FALSE,TRUE,FALSE,,,,,77.796,100,0,916
AT2G32270,AT5G59090,AT5G59090,AT2G32270,STRING,Arabidopsis thaliana,Potri.009G038001,Potri.010G173300,TRUE,TRUE,TRUE,55.249,98,0,786,54.683,90,1.36e-119,349
AT2G32670,AT1G28490,AT1G28490,AT2G32670,STRING,Arabidopsis thaliana,Potri.004G050800,Potri.003G177700,TRUE,TRUE,TRUE,75,100,2.7e-133,376,90.411,77,6.91e-138,388
AT2G32670,AT5G14180,AT5G14180,AT2G32670,interactome2.0,Arabidopsis thaliana,Potri.001G332300,Potri.003G177700,TRUE,TRUE,TRUE,64.103,93,0,536,90.411,77,6.91e-138,388
AT2G32670,AT5G24090,AT5G24090,AT2G32670,interactome2.0,Arabidopsis thaliana,Potri.015G024200,Potri.003G177700,TRUE,TRUE,TRUE,74.91,92,3.15e-155,436,90.411,77,6.91e-138,388
AT2G32680,AT1G75040,AT1G75040,AT2G32680,STRING,Arabidopsis thaliana,Potri.014G040700,Potri.001G400500,TRUE,TRUE,TRUE,61.983,99,2.06e-98,287,39.007,92,2.25e-152,471
AT2G32680,AT2G18660,AT2G18660,AT2G32680,STRING,Arabidopsis thaliana,Potri.006G179300,Potri.001G400500,TRUE,TRUE,TRUE,45.669,96,1.52e-34,117,39.007,92,2.25e-152,471
AT2G32680,AT3G57260,AT3G57260,AT2G32680,STRING,Arabidopsis thaliana,Potri.006G048100,Potri.001G400500,TRUE,TRUE,TRUE,63.235,98,8.56e-141,403,39.007,92,2.25e-152,471
AT2G32680,AT5G10760,AT5G10760,AT2G32680,STRING,Arabidopsis thaliana,Potri.006G232600,Potri.001G400500,TRUE,TRUE,TRUE,48.62,98,4.4e-146,426,39.007,92,2.25e-152,471
AT2G33120,AT1G28490,AT1G28490,AT2G33120,STRING,Arabidopsis thaliana,Potri.004G050800,Potri.003G177700,TRUE,TRUE,TRUE,75,100,2.7e-133,376,86.784,99,1.24e-135,380
AT2G33120,AT1G28490,AT1G28490,AT2G33120,interactome2.0,Arabidopsis thaliana,Potri.004G050800,Potri.003G177700,TRUE,TRUE,TRUE,75,100,2.7e-133,376,86.784,99,1.24e-135,380
AT2G33330,AT1G63580,AT1G63580,AT2G33330,STRING,Arabidopsis thaliana,Potri.011G028400,Potri.008G171700,TRUE,TRUE,TRUE,31.492,66,4.29e-30,119,70.758,91,2.56e-128,368
AT2G33580,AT1G21880,AT1G21880,AT2G33580,STRING,Arabidopsis thaliana,Potri.002G084800,Potri.005G259600,TRUE,TRUE,TRUE,75.616,87,0,576,56.288,96,0,681
AT2G35620,AT2G47670,AT2G47670,AT2G35620,STRING,Arabidopsis thaliana,Potri.014G129400,Potri.001G129000,TRUE,TRUE,TRUE,51.534,78,1.2e-48,158,74.329,100,0,907
AT2G35620,AT5G63800,AT5G63800,AT2G35620,STRING,Arabidopsis thaliana,Potri.005G069200,Potri.001G129000,TRUE,TRUE,TRUE,65.022,95,0,962,74.329,100,0,907
AT2G35980,AT1G35140,AT1G35140,AT2G35980,STRING,Arabidopsis thaliana,Potri.005G163700,Potri.016G071600,TRUE,TRUE,TRUE,67.702,100,2.95e-156,440,52.153,91,9.73e-78,233
AT2G35980,AT2G21100,AT2G21100,AT2G35980,STRING,Arabidopsis thaliana,Potri.009G131000,Potri.016G071600,TRUE,TRUE,TRUE,62.234,100,4.25e-80,236,52.153,91,9.73e-78,233
AT2G35980,AT5G39580,AT5G39580,AT2G35980,STRING,Arabidopsis thaliana,Potri.016G125000,Potri.016G071600,TRUE,TRUE,TRUE,63.975,97,3.19e-144,410,52.153,91,9.73e-78,233
AT2G35980,AT5G58480,AT5G58480,AT2G35980,STRING,Arabidopsis thaliana,Potri.009G076500,Potri.016G071600,TRUE,TRUE,TRUE,70.64,94,0,654,52.153,91,9.73e-78,233
AT2G36100,AT2G28670,AT2G28670,AT2G36100,STRING,Arabidopsis thaliana,Potri.008G049200,Potri.016G075400,TRUE,TRUE,TRUE,65.587,55,3.68e-97,295,61.836,100,8.73e-70,212
AT2G36100,AT3G21770,AT3G21770,AT2G36100,STRING,Arabidopsis thaliana,Potri.007G122100,Potri.016G075400,TRUE,TRUE,TRUE,70.476,95,1.47e-169,474,61.836,100,8.73e-70,212
AT2G36100,AT4G13580,AT4G13580,AT2G36100,STRING,Arabidopsis thaliana,Potri.003G174300,Potri.016G075400,TRUE,TRUE,TRUE,74.51,100,4.93e-125,355,61.836,100,8.73e-70,212
AT2G36100,AT5G42180,AT5G42180,AT2G36100,STRING,Arabidopsis thaliana,Potri.002G018000,Potri.016G075400,TRUE,TRUE,TRUE,74.76,98,2.99e-175,488,61.836,100,8.73e-70,212
AT2G36590,AT2G19050,AT2G19050,AT2G36590,STRING,Arabidopsis thaliana,Potri.019G008402,Potri.010G194600,TRUE,TRUE,TRUE,43.333,91,2.71e-93,283,77.962,97,0,677
AT2G37170,AT2G30370,AT2G30370,AT2G37170,BIOGRID,Arabidopsis thaliana,,Potri.006G128200,FALSE,TRUE,FALSE,,,,,83.217,100,3.96e-177,490
AT2G38120,AT5G12370,AT5G12370,AT2G38120,STRING,Arabidopsis thaliana,Potri.014G090100,Potri.010G191000,TRUE,TRUE,TRUE,84.352,98,0,1354,82.911,98,0,825
AT2G38460,AT1G18140,AT1G18140,AT2G38460,orthologs,Arabidopsis thaliana,Potri.012G048900,Potri.016G128600,TRUE,TRUE,TRUE,71.966,99,0,865,60.311,97,0,626
AT2G38460,AT2G29130,AT2G29130,AT2G38460,orthologs,Arabidopsis thaliana,Potri.001G401300,Potri.016G128600,TRUE,TRUE,TRUE,71.13,99,0,875,60.311,97,0,626
AT2G38460,AT2G30210,AT2G30210,AT2G38460,orthologs,Arabidopsis thaliana,Potri.013G152700,Potri.016G128600,TRUE,TRUE,TRUE,76.199,99,0,917,60.311,97,0,626
AT2G38460,AT2G38080,AT2G38080,AT2G38460,orthologs,Arabidopsis thaliana,Potri.016G112000,Potri.016G128600,TRUE,TRUE,TRUE,78.662,99,0,927,60.311,97,0,626
AT2G38460,AT2G40370,AT2G40370,AT2G38460,orthologs,Arabidopsis thaliana,Potri.008G073700,Potri.016G128600,TRUE,TRUE,TRUE,80.901,96,0,946,60.311,97,0,626
AT2G38460,AT2G46570,AT2G46570,AT2G38460,orthologs,Arabidopsis thaliana,Potri.014G100600,Potri.016G128600,TRUE,TRUE,TRUE,68.324,95,0,831,60.311,97,0,626
AT2G38460,AT3G09220,AT3G09220,AT2G38460,orthologs,Arabidopsis thaliana,Potri.006G094100,Potri.016G128600,TRUE,TRUE,TRUE,65.954,99,0,790,60.311,97,0,626
AT2G38460,AT4G12420,AT4G12420,AT2G38460,orthologs,Arabidopsis thaliana,Potri.003G112700,Potri.016G128600,TRUE,TRUE,TRUE,78.741,99,0,967,60.311,97,0,626
AT2G38460,AT4G25240,AT4G25240,AT2G38460,orthologs,Arabidopsis thaliana,Potri.012G126400,Potri.016G128600,TRUE,TRUE,TRUE,73.368,98,0,906,60.311,97,0,626
AT2G38460,AT5G01040,AT5G01040,AT2G38460,orthologs,Arabidopsis thaliana,Potri.006G094100,Potri.016G128600,TRUE,TRUE,TRUE,59.441,97,0,710,60.311,97,0,626
AT2G38460,AT5G01050,AT5G01050,AT2G38460,orthologs,Arabidopsis thaliana,Potri.006G094100,Potri.016G128600,TRUE,TRUE,TRUE,60.179,94,0,712,60.311,97,0,626
AT2G38460,AT5G01190,AT5G01190,AT2G38460,orthologs,Arabidopsis thaliana,Potri.016G112000,Potri.016G128600,TRUE,TRUE,TRUE,76.449,99,0,896,60.311,97,0,626
AT2G38460,AT5G03260,AT5G03260,AT2G38460,orthologs,Arabidopsis thaliana,Potri.004G156400,Potri.016G128600,TRUE,TRUE,TRUE,78.058,99,0,932,60.311,97,0,626
AT2G38460,AT5G05390,AT5G05390,AT2G38460,orthologs,Arabidopsis thaliana,Potri.008G073700,Potri.016G128600,TRUE,TRUE,TRUE,80.109,96,0,930,60.311,97,0,626
AT2G38460,AT5G07130,AT5G07130,AT2G38460,orthologs,Arabidopsis thaliana,Potri.013G152700,Potri.016G128600,TRUE,TRUE,TRUE,75.747,99,0,900,60.311,97,0,626
AT2G38460,AT5G09360,AT5G09360,AT2G38460,orthologs,Arabidopsis thaliana,Potri.001G206200,Potri.016G128600,TRUE,TRUE,TRUE,66.903,98,0,797,60.311,97,0,626
AT2G38460,AT5G21100,AT5G21100,AT2G38460,orthologs,Arabidopsis thaliana,Potri.009G159700,Potri.016G128600,TRUE,TRUE,TRUE,62.111,99,0,744,60.311,97,0,626
AT2G38460,AT5G48100,AT5G48100,AT2G38460,orthologs,Arabidopsis thaliana,Potri.005G200700,Potri.016G128600,TRUE,TRUE,TRUE,57.713,96,0,635,60.311,97,0,626
AT2G38460,AT5G51480,AT5G51480,AT2G38460,orthologs,Arabidopsis thaliana,Potri.012G126400,Potri.016G128600,TRUE,TRUE,TRUE,71.207,98,0,882,60.311,97,0,626
AT2G38460,AT5G58910,AT5G58910,AT2G38460,orthologs,Arabidopsis thaliana,Potri.009G042500,Potri.016G128600,TRUE,TRUE,TRUE,74.011,100,0,801,60.311,97,0,626
AT2G38460,AT5G60020,AT5G60020,AT2G38460,orthologs,Arabidopsis thaliana,Potri.001G401300,Potri.016G128600,TRUE,TRUE,TRUE,79.688,99,0,962,60.311,97,0,626
AT2G38940,AT3G19020,AT3G19020,AT2G38940,interactome2.0,Arabidopsis thaliana,,Potri.005G223600,FALSE,TRUE,FALSE,,,,,83.734,100,0,949
AT2G39060,AT1G14700,AT1G14700,AT2G39060,IntAct,Arabidopsis thaliana,Potri.008G139125,Potri.019G030500,TRUE,TRUE,TRUE,67.823,86,2.67e-169,476,59.307,89,1.58e-95,281
AT2G39060,AT1G74820,AT1G74820,AT2G39060,STRING,Arabidopsis thaliana,Potri.015G068200,Potri.019G030500,TRUE,TRUE,TRUE,51.053,82,7.15e-63,196,59.307,89,1.58e-95,281
AT2G39060,AT2G36190,AT2G36190,AT2G39060,STRING,Arabidopsis thaliana,Potri.016G077400,Potri.019G030500,TRUE,TRUE,TRUE,65.241,94,0,761,59.307,89,1.58e-95,281
AT2G39360,AT1G01560,AT1G01560,AT2G39360,orthologs,Arabidopsis thaliana,Potri.002G162500,Potri.010G213200,TRUE,TRUE,TRUE,85.326,99,0,652,53.541,98,0,835
AT2G39360,AT1G07880,AT1G07880,AT2G39360,orthologs,Arabidopsis thaliana,Potri.003G131812,Potri.010G213200,TRUE,TRUE,TRUE,75.354,97,0,573,53.541,98,0,835
AT2G39360,AT1G10210,AT1G10210,AT2G39360,orthologs,Arabidopsis thaliana,Potri.002G032100,Potri.010G213200,TRUE,TRUE,TRUE,85.405,99,0,681,53.541,98,0,835
AT2G39360,AT1G23410,AT1G23410,AT2G39360,orthologs,Arabidopsis thaliana,Potri.001G025300,Potri.010G213200,TRUE,TRUE,TRUE,92.157,97,6.81e-86,249,53.541,98,0,835
AT2G39360,AT1G24140,AT1G24140,AT2G39360,orthologs,Arabidopsis thaliana,Potri.012G104600,Potri.010G213200,TRUE,TRUE,TRUE,60.119,87,1.18e-141,408,53.541,98,0,835
AT2G39360,AT1G30570,AT1G30570,AT2G39360,orthologs,Arabidopsis thaliana,Potri.001G467000,Potri.010G213200,TRUE,TRUE,TRUE,65.614,96,0,1110,53.541,98,0,835
AT2G39360,AT1G59580,AT1G59580,AT2G39360,orthologs,Arabidopsis thaliana,Potri.002G032100,Potri.010G213200,TRUE,TRUE,TRUE,85.946,98,0,684,53.541,98,0,835
AT2G39360,AT1G59970,AT1G59970,AT2G39360,orthologs,Arabidopsis thaliana,Potri.015G103900,Potri.010G213200,TRUE,TRUE,TRUE,56.215,94,4.79e-137,395,53.541,98,0,835
AT2G39360,AT1G70170,AT1G70170,AT2G39360,orthologs,Arabidopsis thaliana,Potri.012G104600,Potri.010G213200,TRUE,TRUE,TRUE,57.418,96,7.54e-140,403,53.541,98,0,835
AT2G39360,AT2G18170,AT2G18170,AT2G39360,orthologs,Arabidopsis thaliana,Potri.005G119500,Potri.010G213200,TRUE,TRUE,TRUE,83.607,99,0,663,53.541,98,0,835
AT2G39360,AT2G21480,AT2G21480,AT2G39360,orthologs,Arabidopsis thaliana,Potri.009G120400,Potri.010G213200,TRUE,TRUE,TRUE,69.398,94,0,1206,53.541,98,0,835
AT2G39360,AT2G23200,AT2G23200,AT2G39360,orthologs,Arabidopsis thaliana,Potri.005G143200,Potri.010G213200,TRUE,TRUE,TRUE,47.939,98,0,692,53.541,98,0,835
AT2G39360,AT2G36170,AT2G36170,AT2G39360,orthologs,Arabidopsis thaliana,Potri.016G077200,Potri.010G213200,TRUE,TRUE,TRUE,98.45,100,2.21e-91,260,53.541,98,0,835
AT2G39360,AT2G43790,AT2G43790,AT2G39360,orthologs,Arabidopsis thaliana,Potri.007G139800,Potri.010G213200,TRUE,TRUE,TRUE,86.849,100,0,710,53.541,98,0,835
AT2G39360,AT2G46070,AT2G46070,AT2G39360,orthologs,Arabidopsis thaliana,Potri.014G088500,Potri.010G213200,TRUE,TRUE,TRUE,81.081,99,0,625,53.541,98,0,835
AT2G39360,AT2G47110,AT2G47110,AT2G39360,orthologs,Arabidopsis thaliana,Potri.001G025300,Potri.010G213200,TRUE,TRUE,TRUE,96.129,98,1.03e-107,304,53.541,98,0,835
AT2G39360,AT3G04690,AT3G04690,AT2G39360,orthologs,Arabidopsis thaliana,Potri.013G042500,Potri.010G213200,TRUE,TRUE,TRUE,63.036,99,0,1130,53.541,98,0,835
AT2G39360,AT3G45640,AT3G45640,AT2G39360,orthologs,Arabidopsis thaliana,Potri.009G066100,Potri.010G213200,TRUE,TRUE,TRUE,84.488,97,0,652,53.541,98,0,835
AT2G39360,AT3G46290,AT3G46290,AT2G39360,orthologs,Arabidopsis thaliana,Potri.001G234200,Potri.010G213200,TRUE,TRUE,TRUE,67.428,99,0,1125,53.541,98,0,835
AT2G39360,AT3G51550,AT3G51550,AT2G39360,orthologs,Arabidopsis thaliana,Potri.016G138700,Potri.010G213200,TRUE,TRUE,TRUE,74.858,97,0,1330,53.541,98,0,835
AT2G39360,AT3G52590,AT3G52590,AT2G39360,orthologs,Arabidopsis thaliana,Potri.016G077200,Potri.010G213200,TRUE,TRUE,TRUE,98.45,100,2.21e-91,260,53.541,98,0,835
AT2G39360,AT3G59790,AT3G59790,AT2G39360,orthologs,Arabidopsis thaliana,Potri.007G139800,Potri.010G213200,TRUE,TRUE,TRUE,74.792,92,0,577,53.541,98,0,835
AT2G39360,AT3G62250,AT3G62250,AT2G39360,orthologs,Arabidopsis thaliana,Potri.001G025300,Potri.010G213200,TRUE,TRUE,TRUE,96.104,97,3.51e-90,259,53.541,98,0,835
AT2G39360,AT4G01370,AT4G01370,AT2G39360,orthologs,Arabidopsis thaliana,Potri.002G162500,Potri.010G213200,TRUE,TRUE,TRUE,88.493,97,0,684,53.541,98,0,835
AT2G39360,AT4G02890,AT4G02890,AT2G39360,orthologs,Arabidopsis thaliana,Potri.017G036800,Potri.010G213200,TRUE,TRUE,TRUE,100,100,0,605,53.541,98,0,835
AT2G39360,AT4G05050,AT4G05050,AT2G39360,orthologs,Arabidopsis thaliana,Potri.004G021500,Potri.010G213200,TRUE,TRUE,TRUE,100,100,5.78e-164,455,53.541,98,0,835
AT2G39360,AT4G05320,AT4G05320,AT2G39360,orthologs,Arabidopsis thaliana,Potri.011G134200,Potri.010G213200,TRUE,TRUE,TRUE,100,100,0,903,53.541,98,0,835
AT2G39360,AT4G11330,AT4G11330,AT2G39360,orthologs,Arabidopsis thaliana,Potri.003G131812,Potri.010G213200,TRUE,TRUE,TRUE,81.616,95,0,630,53.541,98,0,835
AT2G39360,AT4G36450,AT4G36450,AT2G39360,orthologs,Arabidopsis thaliana,Potri.005G119500,Potri.010G213200,TRUE,TRUE,TRUE,79.945,99,0,619,53.541,98,0,835
AT2G39360,AT4G39110,AT4G39110,AT2G39360,orthologs,Arabidopsis thaliana,Potri.009G120400,Potri.010G213200,TRUE,TRUE,TRUE,70.361,94,0,1217,53.541,98,0,835
AT2G39360,AT5G03240,AT5G03240,AT2G39360,orthologs,Arabidopsis thaliana,Potri.011G134200,Potri.010G213200,TRUE,TRUE,TRUE,100,99,0,603,53.541,98,0,835
AT2G39360,AT5G24010,AT5G24010,AT2G39360,orthologs,Arabidopsis thaliana,Potri.004G079700,Potri.010G213200,TRUE,TRUE,TRUE,66.338,97,0,1090,53.541,98,0,835
AT2G39360,AT5G28680,AT5G28680,AT2G39360,orthologs,Arabidopsis thaliana,Potri.005G055200,Potri.010G213200,TRUE,TRUE,TRUE,63.668,100,0,1116,53.541,98,0,835
AT2G39360,AT5G37640,AT5G37640,AT2G39360,orthologs,Arabidopsis thaliana,Potri.017G036800,Potri.010G213200,TRUE,TRUE,TRUE,90.492,95,0,538,53.541,98,0,835
AT2G39360,AT5G38990,AT5G38990,AT2G39360,orthologs,Arabidopsis thaliana,Potri.017G096000,Potri.010G213200,TRUE,TRUE,TRUE,51.016,99,0,842,53.541,98,0,835
AT2G39360,AT5G39000,AT5G39000,AT2G39360,orthologs,Arabidopsis thaliana,Potri.017G095900,Potri.010G213200,TRUE,TRUE,TRUE,53.571,97,0,870,53.541,98,0,835
AT2G39360,AT5G39020,AT5G39020,AT2G39360,orthologs,Arabidopsis thaliana,Potri.017G096800,Potri.010G213200,TRUE,TRUE,TRUE,39.147,94,7.04e-166,502,53.541,98,0,835
AT2G39360,AT5G39030,AT5G39030,AT2G39360,orthologs,Arabidopsis thaliana,Potri.017G096800,Potri.010G213200,TRUE,TRUE,TRUE,38.331,97,1.89e-168,508,53.541,98,0,835
AT2G39360,AT5G52640,AT5G52640,AT2G39360,orthologs,Arabidopsis thaliana,Potri.017G146600,Potri.010G213200,TRUE,TRUE,TRUE,92.776,100,0,1249,53.541,98,0,835
AT2G39360,AT5G54380,AT5G54380,AT2G39360,orthologs,Arabidopsis thaliana,Potri.001G405500,Potri.010G213200,TRUE,TRUE,TRUE,77.632,98,0,1313,53.541,98,0,835
AT2G39360,AT5G56000,AT5G56000,AT2G39360,orthologs,Arabidopsis thaliana,Potri.001G466000,Potri.010G213200,TRUE,TRUE,TRUE,91.726,100,0,1218,53.541,98,0,835
AT2G39360,AT5G56010,AT5G56010,AT2G39360,orthologs,Arabidopsis thaliana,Potri.001G466000,Potri.010G213200,TRUE,TRUE,TRUE,92.582,100,0,1224,53.541,98,0,835
AT2G39360,AT5G56030,AT5G56030,AT2G39360,orthologs,Arabidopsis thaliana,Potri.001G466000,Potri.010G213200,TRUE,TRUE,TRUE,89.589,100,0,1215,53.541,98,0,835
AT2G39360,AT5G61350,AT5G61350,AT2G39360,orthologs,Arabidopsis thaliana,Potri.015G061700,Potri.010G213200,TRUE,TRUE,TRUE,65.012,95,0,1075,53.541,98,0,835
AT2G39660,AT1G21880,AT1G21880,AT2G39660,STRING,Arabidopsis thaliana,Potri.002G084800,Potri.010G203400,TRUE,TRUE,TRUE,75.616,87,0,576,68.232,90,0,512
AT2G40270,AT1G54010,AT1G54010,AT2G40270,IntAct,Arabidopsis thaliana,Potri.013G065100,Potri.010G185300,TRUE,TRUE,TRUE,32.873,89,4.9e-56,188,59.95,78,8.29e-157,461
AT2G40410,AT3G12490,AT3G12490,AT2G40410,STRING,Arabidopsis thaliana,Potri.003G192200,Potri.008G074800,TRUE,TRUE,TRUE,64.957,99,3.09e-106,306,73.494,99,0,512
AT2G40410,AT3G12490,AT3G12490,AT2G40410,BIOGRID,Arabidopsis thaliana,Potri.003G192200,Potri.008G074800,TRUE,TRUE,TRUE,64.957,99,3.09e-106,306,73.494,99,0,512
